,name,fieldlabel
9644,Cyber Security Awareness Survey,"Du modtager et opkald fra banken, vedr. skiftet fra NemID til MitID, som skete her 1. oktober. De beder dig verificere dine informationer, for at kunne skifte dig over."
9645,Cyber Security Awareness Survey,"En kunde har sendt en e-mail med et excel-ark, hvori der er indskrevet navne og CPR-nr. på deres medarbejdere. Hvad gør du?"
9646,Cyber Security Awareness Survey,Uddyb
9647,Cyber Security Awareness Survey,Uddyb
9649,Cyber Security Awareness Survey,Ansvarlig behandler
9650,Cyber Security Awareness Survey,Skift ansvarlig behandler
9651,Cyber Security Awareness Survey,Dato for indledende behandling
9652,Cyber Security Awareness Survey,Dato for opfølgning
9653,Cyber Security Awareness Survey,Link til phishing kampagne
9654,Cyber Security Awareness Survey,Bemærkninger
9655,Cyber Security Awareness Survey,Videre forløb
9656,Cyber Security Awareness Survey,Link til materiale
9657,Cyber Security Awareness Survey,Uddybning
9658,Cyber Security Awareness Survey,Overordnet vurdering
9659,Cyber Security Awareness Survey,Bekræftelse for færdigbehandling
9660,decimaltester,Audit inspection score
9661,Leverancer,Leverance udsat til (parkeret)
9662,Indberetning,Type
9663,Indberetning,Observeret
9664,Indberetning,Lokation
9665,Indberetning,F1 kategori
9666,Indberetning,F2 kategori
9667,Rundering,Upload filer
9668,Rundering,Fil fra PC (single)
9669,Rundering,Fil fra PC (multi)
9670,Rundering,Billede fra PC
9671,Rundering,Billede
9672,Rundering,Blanko
9673,Rundering,Blanko
9674,Rundering,Blanko
9675,Rundering,Blanko
9676,Servicebesøg,Udført
9677,Servicebesøg,Ikke relevant
9678,Azure - Udløb af client secret,Kunde
9679,Azure - Udløb af client secret,Client secret oprettet
9680,Azure - Udløb af client secret,Site
9681,Azure - Udløb af client secret,Bemærkning
9682,Cyber Security Awareness Survey,Dato for gennemgang af CSA
9683,Sikkerhedshændelse,Dato
9684,Driftsikkerhedsmødereferater,Dato
9685,Driftsikkerhedsmødereferater,Dagsorden
9686,Driftsikkerhedsmødereferater,Referat
9688,Test bandit,ListDialog
9689,Test bandit,M
9690,Importér / Masseopret dokumenter,Type
9691,Importér / Masseopret dokumenter,Dokumenter
9692,Importér / Masseopret dokumenter,Forretningsenheder
9693,Importér / Masseopret dokumenter,Kategorier
9694,Importér / Masseopret dokumenter,Dokumentansvarlig
9695,Importér / Masseopret dokumenter,Dokumentgodkender
9696,Importér / Masseopret dokumenter,Liste af dokumentnavne
9697,Importér / Masseopret dokumenter,Opret under menupunkt
9698,Reference demo,Oprettet af
9699,Ferieønsker,Type
9700,Ferieønsker,Halv dag
9701,Indlejret tabel Philip,Indlejret tabel
9702,Philip Indlejret Hjælpdetabel,Tekst
9703,Philip Indlejret Hjælpdetabel,Dato
9704,Philip Indlejret Hjælpdetabel,Lokation
9705,Philip Indlejret Hjælpdetabel,kontaktperson
9706,Versioner,Versionnr
9708,Versioner,Versionskommentar til bruger (dansk)
9709,nj test create,opret
9710,Versioner,Versionskommentar til bruger (engelsk)
9712,Versioner,Erstatter version
9713,Versioner,PHP Extension
9715,Den lille test bandit hjælper,Billede
9716,Versioner,Godkendt at QA
9717,Versioner,Forventet udgivelsesdato
9718,Versioner,Jira release klar
9719,Versioner,Demo for konsulenter afholdt
9720,Versioner,Versionsmøde afholdt
9721,Opdateringsindstillinger,Opdateringer pr. dag
9722,Intern tilmeldingsformular til fest,Medarbejder
9723,Intern tilmeldingsformular til fest,Jeg / Vi ønsker overnatning
9724,Versioner,Udgivelsesdato
9726,Versioner,Antal testpunkter
9727,Versioner,Antal releasefix
9728,Versioner,Antal testpunkter fejlet
9729,Versioner,Antal testpunker dispenseret
9730,Versioner,Antal features
9731,Versioner,Antal bugs
9732,Versioner,Antal code changes/features
9736,Hazard ID Card example,Workshop / site
9737,Hazard ID Card example,Date
9738,Hazard ID Card example,Number of workers at risk
9739,Hazard ID Card example,Equipment/operation
9740,Hazard ID Card example,Name / contact details
9741,Hazards checkpunkter,Tekst
9742,Hazards checkpunkter,Image
9743,Hazards checkpunkter,Check
9744,Hazard ID Card example,Hazards
9745,Hazard ID Card example,What event have you witnessed?
9746,Safety violations checkpunkter,Image
9747,Safety violations checkpunkter,Tekst
9748,Safety violations checkpunkter,Check
9749,Hazard ID Card example,Safety violations
9752,Hazard ID Card example,Brief description
9753,Hazard ID Card example,Actions you have taken
9754,Hazard ID Card example,Proposed corrective measures
9755,ISMS Årshjul,Ansvarlig
9756,ISMS Årshjul,Ansvarshavende
9757,ISMS Årshjul,Sikkerhedsorganisation
9758,Opdateringsindstillinger,Opdateringsinterval
9759,Opdateringsindstillinger,Stop al autoopdatering
9760,Opdateringsindstillinger,Tillad kun hotfixopdateringer
9761,Opdateringsindstillinger,Slacknotifikationer
9763,Ulykker og nærved hændelser,Nummer
9764,Ulykker og nærved hændelser,Oprettet af
9765,Ulykker og nærved hændelser,Oprettet
9767,Test Bandit Kommetnar,Tekst
9768,Forecast,Kundeemner tilbudssum
9769,Forecast,Kunder tilbudssum
9770,Intern tilmeldingsformular til fest,Dit svar
9771,Intern tilmeldingsformular til fest,Antal voksne inkl. dig selv
9772,Intern tilmeldingsformular til fest,Antal børn (Under 14 år)
9773,Leverancer,Ved salg at klippekort udfyldes modtager af Klippekortopgørelse
9774,APV tjekliste kontor,Hvor meget bevæger du dig i løbet af dagen?
9775,APV tjekliste kontor,Har du ofte for mange opgaver eller for travlt på arbejdspladsen?
9776,APV tjekliste kontor,Mangler du hjælp / støtte fra din ledelse og dine kolleger?
9777,APV tjekliste kontor,"Oplever man mobning, seksuel chikane, diskrimination eller andre krænkende handlinger på arbejdspladsen?"
9778,APV tjekliste kontor,Er der for varmt eller koldt i arbejdsrummene eller trækker det?
9779,APV tjekliste kontor,"Er luften i lokalerne dårlig, f.e. på grund af dårlig rengøring eller ventilation?"
9780,APV tjekliste kontor,Evt. uddybbelse
9781,APV tjekliste kontor,"Er støjen i mere end 2 timer om arbejdsdagen så høj, at det forstyrrer jeres koncentration og/eller kommunikation?"
9782,APV tjekliste kontor,"Er der risiko for, at I kan falde eller snuble over fx rod eller ledninger, eller fordi der er glat på gulvet?"
9783,APV tjekliste kontor,"Er der risiko for akut overbelastning af kroppen, når I løfter, trækker eller skubber fx it-udstyr?"
9784,IPW Anywhere tester,Navn
9785,IPW Anywhere tester,Billede
9786,nj test create,tjekboks
9787,APV tjekliste kontor,Uddybbelse
9788,APV tjekliste kontor,Evt. uddybbelse
9789,APV tjekliste kontor,Evt. uddybbelse
9790,APV tjekliste kontor,Evt. uddybbelse
9791,APV tjekliste kontor,Evt. uddybbelse
9792,APV tjekliste kontor,Evt. uddybbelse
9793,APV tjekliste kontor,Evt. uddybbelse
9794,APV tjekliste kontor,Evt. uddybbelse
9795,APV tjekliste kontor,Evt. uddybbelse
9796,APV tjekliste kontor,Er der øvrige forhold der skaber arbejdsmiljøproblemer?
9797,Test bandit,Deltagere
9798,Interne job og notifikationer,ID
9799,Interne job og notifikationer,Navn
9800,Interne job og notifikationer,Beskrivelse
9801,Interne job og notifikationer,Sidst forsøgt kørt
9802,Interne job og notifikationer,Sidst kørt
9803,Interne job og notifikationer,Sidste fejl
9804,Interne job og notifikationer,Sidste fejlbesked
9805,Test bandit,Fritekst morten morelakj
9806,Intern tilmeldingsformular til fest,Specielle ønsker /behov til fx kost
9807,IPW Server,Maskinnavn
9808,IPW Server,Tillad valg
9809,IPW Server,Tillad automatisk tildeling
9810,Oprettelse af ipw.dk-site,Server
9811,Oprettelse af ipw.dk-site,Manuelt tildeling af server
9812,Sikkerhedshændelse typer,Type
9813,Sikkerhedshændelse,Type
9814,Sikkerhedshændelse,Overskrift
9815,Sikkerhedshændelse,Vedhæft filer
9816,Sikkerhedshændelse,Kommentar
9817,Findings,Finding nr.
9818,Findings,Dato
9819,Findings,Audit
9820,Findings,Beskrivelse
9821,Audit,Findings (brug faneblad)
9822,Findings,Vælg ansvarlig
9823,Findings,Hvad er gjort?
9825,Audit typer,Type
9827,Audit,Beskrivelse
9828,Informationsaktiver,Forretningssystem
9830,Leverancer,Salgsansvarlig ændret til KAM
9832,Udvidelse af lokaler - ønsker,Oprettet af
9834,Udvidelse af lokaler - ønsker,Oprettet
9835,Udvidelse af lokaler - ønsker,"Beskriv gerne 1 ønske per post, så er det nemmere at prioritere dem"
9836,Udvidelse af lokaler - ønsker,Hvem kunne sidde hvor og sammen med hvem?
9837,Udvidelse af lokaler - ønsker,Hvilke ekstra lokaler savner du / ser du behov for?
9838,Udvidelse af lokaler - ønsker,Har du øvrige anvendelsesbehov på den korte og/eller lange bane?
9840,Udvidelse af lokaler - ønsker,Prioritet
9841,Udvidelse af lokaler - ønsker,Bemærkninger
9842,Udvidelse af lokaler - input grupper,Gruppen
9843,Udvidelse af lokaler - input grupper,Gruppe ansvarlige
9844,Udvidelse af lokaler - ønsker,Din gruppe
9845,Udvidelse af lokaler - input grupper,Leder
9846,Udvidelse af lokaler - ønsker,Ansvarlig
9847,Udvidelse af lokaler - ønsker,Gruppeansvarlige
9848,Udvidelse af lokaler - ønsker,CxO
9849,Normtid pr uge,Udvikling ikke planlagt
9850,Azure - Udløb af client secret,Hvad bruges client secret til?
9851,Salgsaktiviteter,Deltagerantal
9852,Salgsaktiviteter,Kundeindlæg
9853,Salgsaktiviteter,Eksterne indlægsholdere
9854,Salgsaktiviteter,Tema/Emne til årets kundeseminar
9856,Normtid pr uge,Sum
9857,Hosting betinget beskrivelser - Kontrakt generator,Skal vises ved hosting
9858,Cyber security awareness tiltag,Tiltag relevant for
9859,Cyber security awareness tiltag,Filer
9860,ISMS Årshjul,Opgavelogning
9861,Azure - Udløb af client secret,Kontaktet forud for fornyelse
9862,Cyber security awareness tiltag,Ansvarlig for udførelse
9863,Findings,Næste opfølgningsdato
9864,Findings,Opfølgning
9866,Opdateringsindstillinger,Opdateringsforsøg pr. dag
9867,Findings,Overskrift
9868,Oprettelse af ipw.dk-site,Anmoder
9869,Cyber security awareness tiltag,Link til optagelse
9870,Cyber Security Awareness Survey,Bruger du en kodeordsgenerator eller passwordmanager?
9871,Cyber Security Awareness Survey,Uddyb
9872,Cyber Security Awareness Survey,Har du opsat 2faktor på dine konti?
9873,Cyber Security Awareness Survey,Hvordan vurderer du din egen forståelse for IT-Sikkerhed og din generel ageren ude på internettet?
9874,Cyber Security Awareness Survey,Uddyb
9875,Cyber Security Awareness Survey,Forklar dit valg af egen vurdering
9876,Potentiel læk af persondata,Er der tale om en læk?
9877,Erfaringer & Forbedringsmuligheder,Oprettet af
9878,Potentiel læk af persondata,Begrundelse
9879,Studieprojektopgaver,Titel
9880,Studieprojektopgaver,Evt. uddybning
9881,Hosting betinget beskrivelser - Kontrakt generator,Type
9882,Hosting betinget beskrivelser - Kontrakt generator,Skal vises for eksisterende kunder
9883,Hosting betinget beskrivelser - Kontrakt generator,Tekst
9884,Hosting betinget beskrivelser - Kontrakt generator,Overskrift
9885,Findings - kritikalitet,Tekst
9886,Findings - kritikalitet,Farve
9887,Findings,Kritikalitet
9888,Test bandit,NYT FELT
9891,Potentialevurdering,Mulig omsætning for IPW
9892,Potentialevurdering,Beskrivelse af potentiale
9893,Esbens hygge formular,Test bedst
9894,Opdateringsindstillinger,Gennemtving udgivelse
9896,Potentialevurdering,Kunde
9897,Azure - Udløb af client secret,Ingen udløbsdato
9898,APV tjekliste kontor,Dato udfyldt
9899,SI - Handleplan,Strategisk initiativ
9901,SI - Handleplan,Trafiklys
9904,SI - Handleplan,Relaterede SWOT elementer
9907,SI - Aktiviteter,Evt. link til projektmappe på onedrive
9908,SI - Aktiviteter,Opgave til tidsregistrering
9909,SI - Aktiviteter,Deltager team
9910,SI - Handleplan,Strategisk pejlemærke
9911,SI - Handleplan,Fremtidsscenarier
9912,Potentialevurdering,Nummer
9913,Potentialevurdering,Oprettelsesdato
9914,Potentialevurdering,Oprettet af
9915,Potentialevurdering - Omsætning,Omsætning
9916,Potentialevurdering,Potentiale
9918,Sikkerhedshændelse,Oprettet af
9919,Sikkerhedshændelse,Oprettet
9920,Offboarding - Opgaver,Beskrivelse
9921,Offboarding - Orientering med JHA,Medarbejdernavn
9922,Offboarding - HR,Medarbejdernavn
9923,Offboarding - Orientering med JHA,Opgaver
9924,Offboarding - Opgaver,Type
9925,Offboarding - Opgaver,Sortering
9926,Offboarding - Opgaver,Udført
9927,Offboarding - Opgaver,Kommentar
9928,Offboarding - Nærmeste leder,Medarbejdernavn
9929,Offboarding - Nærmeste leder,Vælg nærmeste leder
9930,Offboarding - Nærmeste leder,Ansvarlig
9931,Offboarding - Nærmeste leder,Opgaver
9932,Offboarding - Sidste arbejdsdag v/ JHA,Medarbejdernavn
9933,Offboarding - Sidste arbejdsdag v/ JHA,Opgaver
9934,Offboarding - Efter sidste arbejdsdag (JHA),Medarbejdernavn
9935,Offboarding - Efter sidste arbejdsdag (JHA),Opgaver
9939,Bæredygtighed - Spørgeskema til virksomheder,Virksomhed
9940,Bæredygtighed - Spørgeskema til virksomheder,Dato for samtale
9941,Bæredygtighed - Spørgeskema til virksomheder,Spørgsmål
9942,Bæredygtighed - Spørgeskema til virksomheder,Virksomhedsnavn
9943,Bæredygtighed - Spørgsmål,Spørgsmål
9944,Bæredygtighed - Spørgsmål,Kommentar
9945,Bæredygtighed - Spørgsmål,Udført
9946,Bæredygtighed - Spørgeskema til virksomheder,Konklusion på opkald
9947,Bæredygtighed - Spørgeskema til virksomheder,Vurdering
9948,Bæredygtighed - Spørgeskema til virksomheder,Ansvarlig
9950,Risikovurdering,Informationsaktiv
9951,Risikovurdering,Risikoscenarie
9952,Risikovurdering,Uforanstaltet vurdering
9953,Risikovurdering,Foranstaltet vurdering
9954,Risikoforanstaltninger,Tekst
9955,Risikovurdering,"Hvad forventer vi der sker, hvis hændelsen bliver til virkelighed?"
9956,Risikovurdering,"Hvad er de direkte økonomiske konsekvenser, hvis hændelsen bliver til virkelighed?"
9957,Risikoforanstaltninger,Kommentar
9958,Risikovurderingstype,Type
9959,Risikovurdering,Type
9963,Intern IT Support,Nummer
9964,Intern IT Support,Oprettet af
9965,Intern IT Support,Oprettet d.
9966,Intern IT Support,Ansvarlig behandler
9968,Intern IT Support,Opret én henvendelse pr. problem/spørgsmål.
9969,Intern IT Support,Hvis fejlen er akut bedes du skrive i #intern-support på slack.
9970,Intern IT Support,Link til #intern-support
9971,Intern IT Support,Blank linje
9972,Intern IT Support,Type af henvendelse
9973,Intern IT Support,Uddybning
9974,Intern IT Support,Kritikalitet
9975,Intern IT Support,Henvendelsestype
9976,Intern IT Support,Hvilke programmer oplever du fejl med eller mangler du?
9977,Intern IT Support,Ikke listede programmer
9978,Intern IT Support,Overskrift
9979,Intern IT Support,Beskrivelse af henvendelse
9980,Intern IT Support,Hvad har du selv gjort for at løse fejlen?
9981,Intern IT Support,Screenshots / Bilag
9982,Intern IT Support,Har du brug for at booke en session til gennemgang?
9983,Intern IT Support,Mødeform
9984,Intern IT Support,Link til fysisk mødebooking i kalender
9985,Intern IT Support,Link til Teams/online mødebooking i kalender
9986,Intern IT Support,Valg af behandler
9988,Intern IT Support,Booket d.
9989,Intern IT Support,Gennemgået med opretter
9990,Intern IT Support,Bilag_udgået
9991,Intern IT Support,Løsning
9992,Esbens hygge formular,test
9993,Test bandit,Dato beregnet
9994,Test bandit,Interval til datoberegning
9995,Test bandit,Udført dato
9996,Audit,Nr.
9997,Potentialevurdering - Omsætning,Potentiale
9998,Potentialevurdering - Omsætning,Sortering
9999,Statement of Applicability documentation SOA,Kommentar
10000,Statement of Applicability documentation SOA,Dokument
10001,Statement of Applicability documentation SOA,Ressource
10002,Statement of Applicability SOA,Dokumentation
10003,Findings,SOA
10005,Potentialevurdering,Ændret d.
10006,Potentialevurdering,Ændret af
10007,Potentialevurdering,Vareoms 365d
10008,Potentialevurdering,Ansvarlig
10009,Potentialevurdering,Vurderet d.
10010,Potentialevurdering,Genvurderes d.
10011,Potentialevurdering - Omsætning,Antal måneder før genvurdering
10012,Leverandørevaluering niveau,Niveau
10013,Leverandørevaluering niveau,Farve
10014,Leverandørevaluering niveau,SortCol
10015,Leverandører / databehandlere,Aftaleevaluering
10016,Leverandørevalueringer,Kommentar
10017,Leverandørevalueringer,Dato for evaluering
10018,Leverandørevalueringer,Evaluering
10019,Leverandørevalueringer,Leverandør / databehandlere
10020,Opgraderings erfaringer,Titel
10021,Opgraderings erfaringer,Billeder af fejlen 2
10022,Opgraderings erfaringer - Versioner,Navn
10023,Opgraderings erfaringer,Fra version
10024,Opgraderings erfaringer,Til version
10025,Opgraderings erfaringer,Beskrivelse af fejlen
10026,Opgraderings erfaringer,Beskrivelse af løsning
10027,Opgraderings erfaringer,Billeder af fejlen
10028,Opgraderings erfaringer,Relaterede interne dokumenter
10029,Opgraderings erfaringer,Billeder af løsningen
10030,Opgraderings erfaringer,Relevante filer
10031,Opgraderings erfaringer,Testpunkter
10032,Opgraderings erfaringer,Billeder af fejlen 3
10033,Opgraderings erfaringer,Billeder af løsningen 2
10034,Opgraderings erfaringer,Billeder af løsningen 3
10035,Opgraderings erfaringer,Billeder af testpunkter
10036,Opgraderings erfaringer,Billeder af testpunkter 2
10037,Opgraderings erfaringer,Billeder af testpunkter 3
10041,Leverandører / databehandlere,Evalueringsdato
10042,Leverandører / databehandlere,Næste evalueringsdato
10043,Leverandører / databehandlere,Evalueringsinterval (år)
10045,Azure - Udløb af client secret,Forventet udløbsdato
10046,Mangelliste Lokaler,ID
10047,Mangelliste Lokaler,Sal
10048,Mangelliste Lokaler,Hvor
10049,Mangelliste Lokaler,Hvad
10050,Mangelliste Lokaler,Foto 1
10051,Mangelliste Lokaler,Foto 2
10053,Mangelliste Lokaler,Udførelse
10054,Mangelliste Lokaler,Hvem fixer?
10055,Mangelliste Lokaler - Eksterne ressourcer,Tekst
10056,Mangelliste Lokaler,Hvem bestilles til opgaven?
10057,Mangelliste Lokaler,Angiv Hr . X
10058,Mangelliste Lokaler,Forventet dato
10059,Mangelliste Lokaler,Arbejdet er bestilt
10060,Intern IT Support,Status
10061,Intern IT Support,Kommentar
10062,Server OS,Tekst
10063,Server OS,End of Life
10064,Server OS,Evt link
10065,Mangelliste Lokaler,Oprettet af
10066,Mangelliste Lokaler,Kommentar til udførelse
10067,Findings,Undlad reminder notifikation
10068,Findings,Ansvarlig
10069,Test bandit,Editor
10070,Kontraktstyring,Særaftale
10071,Kontraktstyring,Skal revideres
10072,Leverandører / databehandlere,Kommentar
10074,Finding type,Type
10075,Informationsaktiver login type,Type
10076,Informationsaktiver,Login metode
10077,Findings,Kommentar
10078,Potentialevurdering - Dage til genvurdering,Antal dage
10079,Korrigerende handlinger til findings,Hvad skal gøres?
10080,Korrigerende handlinger til findings,Ansvarlig
10081,Korrigerende handlinger til findings,Udført
10082,Findings,Korrigerende handlinger
10083,Findings,Type
10084,Potentialevurdering,Mulighed for større projektsalg?
10085,Potentialevurdering,Mulighed for software salg?
10086,Potentialevurdering,Kommentar
