"Kunde","customname","customform","name","fieldobjectid","fieldparentid","fieldparenttype","elementtype","fieldtype","blocktype","specialtype","fieldrelation","fieldlabel","language"
ipw,form1791986,1791986,Vareoversigt,1792025,"1791990",customformelement,field,text,"","","",Væsentlig info,DA
ipw,form1791986,1791986,Vareoversigt,1792026,"1792000",customformelement,field,url,"","","",Demosite DK,DA
ipw,form1791986,1791986,Vareoversigt,1792027,"1792000",customformelement,field,url,"","","",Demosite EN,DA
ipw,form1791986,1791986,Vareoversigt,1792029,"",customform,block,"",layout_fieldset,"","",Ordre,DA
ipw,form1791986,1791986,Vareoversigt,1792030,"1792029",customformelement,field,text,"","","",Opgaveflow,DA
ipw,form1791986,1791986,Vareoversigt,1792034,"1791990",customformelement,field,combo_multiple,"","","",Kan leveres/installeres af,DA
ipw,form1758187,1758187,APV 2021 Arbejde hjemmefra,1800507,"",customform,special,"","",responsible,"",Ansvarlig,DA
ipw,form1758187,1758187,APV 2021 Arbejde hjemmefra,1800543,"",customform,block,"",layout_fieldset,"","",Arbejdsmiljøgruppen,DA
ipw,form1758187,1758187,APV 2021 Arbejde hjemmefra,1800549,"1800543",customformelement,field,radiobutton,"","","",Vurdering AMG,DA
ipw,form1758187,1758187,APV 2021 Arbejde hjemmefra,1800554,"1800543",customformelement,field,texthistory,"","","",Kommentar,DA
ipw,form1600633,1600633,Test bandit,1805595,"",customform,special,"","",objectid,"",ObjectId,DA
ipw,form1806224,1806224,Offboarding - opgavetyper,1806225,"",customform,field,string,"","","",Typenavn,DA
ipw,form1761709,1761709,Onboarding - opgaver,1813133,"",customform,field,string,"","","",Kommentar,DA
ipw,form1365947,1365947,Planlægningslinjer,1820074,"",customform,field,string,"","","",Note,DA
ipw,form1827095,1827095,Måletal,1827096,"",customform,field,relation,"","",form1827097,Emne,DA
ipw,form1827097,1827097,Måletal emner,1827098,"",customform,field,string,"","","",Tekst,DA
ipw,form1836490,1836490,Konkurrentoversigt - regnskabsopl,1836491,"",customform,field,string,"","","",Regnskabsår,DA
ipw,form1836490,1836490,Konkurrentoversigt - regnskabsopl,1836493,"",customform,field,decimal,"","","","Bruttofortjeneste, tkr",DA
ipw,form1836490,1836490,Konkurrentoversigt - regnskabsopl,1836494,"",customform,field,decimal,"","","","Omsætning, tkr",DA
ipw,form1836490,1836490,Konkurrentoversigt - regnskabsopl,1836495,"",customform,field,decimal,"","","",Årets resultat (efter skat),DA
ipw,form1836490,1836490,Konkurrentoversigt - regnskabsopl,1836501,"",customform,field,relation,"","",form773803,Konkurrent,DA
ipw,form1846032,1846032,Flowchart Roles,1846033,"",customform,field,string,"","","",Role,DA
ipw,form1858414,1858414,Esbens hygge formular,1858415,"",customform,field,string,"","","",Navn v2,DA
ipw,form1858414,1858414,Esbens hygge formular,1858416,"",customform,field,text,"","","",Hændelse,DA
ipw,form1858414,1858414,Esbens hygge formular,1858417,"",customform,field,date,"","","",Dato,DA
ipw,form1329139,1329139,Leverancer,1860472,"1860481",customformelement,field,date,"","","",Formular opstart,DA
ipw,form1329139,1329139,Leverancer,1860481,"1329153",customformelement,block,"",layout_column,"","",KURSUS KOLONNE,DA
ipw,form1329139,1329139,Leverancer,1860500,"",customform,block,"",layout_column,"","",KOLONNE EVALUERING,DA
ipw,form1329139,1329139,Leverancer,1860679,"1419994",customformelement,special,"","",layout_text,"",Opret evaluering via Fanebladet så disse er linket sammen,DA
ipw,form1418063,1418063,Evaluering af Ny kunde forløb,1860685,"1418072",customformelement,field,relation,"","",form1329139,Tilhørende Leverance,DA
ipw,form1329139,1329139,Leverancer,1860781,"1419994",customformelement,field,text,"","","",Kommentar,DA
ipw,form1329139,1329139,Leverancer,1860810,"1419994",customformelement,field,checkbox,"","","",Evaluering udføres ikke,DA
ipw,form1229546,1229546,Udstyr,1864704,"2349762",customformelement,field,confirmcheckbox,"","","",Onedrive installeret,DA
ipw,form1867496,1867496,Testpunkter på installationer,1867497,"",customform,field,relation,"","",company,Virksomhed,DA
ipw,form1867496,1867496,Testpunkter på installationer,1867501,"",customform,field,string,"","","",Overskrift,DA
ipw,form1868848,1868848,Esben test til kontraktgenerator,1868849,"",customform,field,string,"","","",Produktnavn,DA
ipw,form1867496,1867496,Testpunkter på installationer,1867502,"",customform,field,html,"","","",Testbeskrivelse,DA
ipw,form1867496,1867496,Testpunkter på installationer,1867503,"",customform,field,confirmcheckbox,"","","",Kvittering,DA
ipw,form1868848,1868848,Esben test til kontraktgenerator,1868852,"",customform,field,combo_multiple,"","","",Softwarepakke,DA
ipw,form1868848,1868848,Esben test til kontraktgenerator,1868873,"",customform,field,radiobutton,"","","",Type,DA
ipw,form1868848,1868848,Esben test til kontraktgenerator,1868904,"",customform,field,decimal,"","","",Pris (over 250),DA
ipw,form1868848,1868848,Esben test til kontraktgenerator,1868905,"",customform,field,decimal,"","","",Pris (under 250),DA
ipw,form1868848,1868848,Esben test til kontraktgenerator,1870435,"",customform,field,decimal,"","","",Pris (pr. måned),DA
ipw,form1329139,1329139,Leverancer,1882102,"1372368",customformelement,field,date,"","","",Installation udsat - påmind,DA
ipw,form1870853,1870853,Philips Tester,1882777,"",customform,field,inline,"","",document,Inline,DA
ipw,form1885641,1885641,ISMS Årshjul,1885643,"",customform,field,string,"","","",Titel,DA
ipw,form1885641,1885641,ISMS Årshjul,1885644,"",customform,field,text,"","","",Beskrivelse,DA
ipw,form1885641,1885641,ISMS Årshjul,1885645,"",customform,field,integer,"","","",Frekvens (dage),DA
ipw,form1885641,1885641,ISMS Årshjul,1885649,"",customform,field,date,"","","",Senest udført,DA
ipw,form1885641,1885641,ISMS Årshjul,1885651,"",customform,field,date,"","","",Næste udførelse,DA
ipw,form1885641,1885641,ISMS Årshjul,1885673,"",customform,field,relation,"","",document,Evt tilhørende dokument,DA
ipw,form1885641,1885641,ISMS Årshjul,1885679,"",customform,field,url,"","","",Evt link til registreringer,DA
ipw,form1886010,1886010,Servicebesøg,1886013,"",customform,field,listselect,"","",document,Servicebesøg,DA
ipw,form1621149,1621149,IPW Server,1886861,"",customform,field,date,"","","",Sidste systemopdatering,DA
ipw,form1621149,1621149,IPW Server,1886862,"",customform,field,date,"","","",Sidste genstart,DA
ipw,form1887113,1887113,decimaltester,1888871,"",customform,field,decimal,"","","",Input 1,DA
ipw,form1887113,1887113,decimaltester,1888872,"",customform,field,decimal,"","","",Input 2,DA
ipw,form1887113,1887113,decimaltester,1888873,"",customform,field,decimal,"","","",Output,DA
ipw,form1885642,1885642,ISMS Årshjulslogning,1899445,"",customform,field,date,"","","",Dato,DA
ipw,form1885642,1885642,ISMS Årshjulslogning,1899448,"",customform,field,text,"","","",Beskrivelse,DA
ipw,form4129,1248442,Informationsaktiver,1899850,"",customform,field,combo,"","","",Fortrolighed,DA
ipw,form4129,1248442,Informationsaktiver,1899935,"",customform,field,decimal,"","","",Score,DA
ipw,form4129,1248442,Informationsaktiver,1899853,"",customform,field,combo,"","","",Tilgængelighed,DA
ipw,form4129,1248442,Informationsaktiver,1899858,"",customform,field,combo,"","","",Integritet,DA
ipw,form4129,1248442,Informationsaktiver,1900040,"",customform,field,relation,"","",form4132,Leverandør,DA
ipw,form4129,1248442,Informationsaktiver,1900071,"",customform,block,"",layout_hiddenblock,"","",Udgåede felter,DA
ipw,form4132,1248452,Leverandører / databehandlere,1900220,"",customform,block,"",layout_hiddenblock,"","",Udgåede felter,DA
ipw,form1885641,1885641,ISMS Årshjul,1902191,"",customform,field,checkbox,"","","",Direktion,DA
ipw,form1903780,1903780,ISMS Evaluering af kritiske leverandørers fysiske sikkerhed,1903781,"",customform,field,relation,"","",form4132,Leverandør,DA
ipw,form1903780,1903780,ISMS Evaluering af kritiske leverandørers fysiske sikkerhed,1903782,"",customform,field,integer,"","","",Kontrol-år,DA
ipw,form1903780,1903780,ISMS Evaluering af kritiske leverandørers fysiske sikkerhed,1903786,"",customform,field,combo,"","","",Godkendt efter,DA
ipw,form1903780,1903780,ISMS Evaluering af kritiske leverandørers fysiske sikkerhed,1903783,"",customform,field,confirmcheckbox,"","","",Gennemført,DA
ipw,form1903780,1903780,ISMS Evaluering af kritiske leverandørers fysiske sikkerhed,1903787,"",customform,field,attachfile,"","","",Certifikat(er),DA
ipw,form1903780,1903780,ISMS Evaluering af kritiske leverandørers fysiske sikkerhed,1903792,"",customform,field,text,"","","",Uddyb anden vurdering,DA
ipw,form1903780,1903780,ISMS Evaluering af kritiske leverandørers fysiske sikkerhed,1903824,"",customform,block,"",layout_fieldset,"","",Scope omfatter,DA
ipw,form1903780,1903780,ISMS Evaluering af kritiske leverandørers fysiske sikkerhed,1903825,"1903824",customformelement,field,checkbox,"","","",Anvendte produkt(er),DA
ipw,form1903780,1903780,ISMS Evaluering af kritiske leverandørers fysiske sikkerhed,1903826,"1903824",customformelement,field,checkbox,"","","",Korrekte lokationer,DA
ipw,form1903780,1903780,ISMS Evaluering af kritiske leverandørers fysiske sikkerhed,1903827,"1903824",customformelement,field,checkbox,"","","",Operationel og fysisk sikkerhed,DA
ipw,form1903780,1903780,ISMS Evaluering af kritiske leverandørers fysiske sikkerhed,1903830,"",customform,field,date,"","","",Gyldig til,DA
ipw,form1904281,1904281,ISAE 3402 kontroller,1904282,"",customform,field,integer,"","","",Nr,DA
ipw,form1904281,1904281,ISAE 3402 kontroller,1904283,"",customform,field,string,"","","",Kapitel,DA
ipw,form1904281,1904281,ISAE 3402 kontroller,1904284,"",customform,field,string,"","","",Afsnit,DA
ipw,form1904281,1904281,ISAE 3402 kontroller,1904285,"",customform,field,text,"","","",Beskrivelse,DA
ipw,form1904281,1904281,ISAE 3402 kontroller,1904286,"",customform,field,combo,"","","",Status,DA
ipw,form1904281,1904281,ISAE 3402 kontroller,1904287,"",customform,field,multiselect,"","",document,Dokumenter,DA
ipw,form1905946,1905946,CSA - Vurdering,1905947,"",customform,field,string,"","","",Beskrivelse,DA
ipw,form1905946,1905946,CSA - Vurdering,1905951,"",customform,field,colorpicker,"","","",Farvekode,DA
ipw,form1905928,1905928,Cyber Security Awareness Survey,1905955,"",customform,block,"",layout_fieldset,"","",Info,DA
ipw,form1905928,1905928,Cyber Security Awareness Survey,1905956,"1905955",customformelement,special,"","",created,"",Udfyldt d.,DA
ipw,form1905928,1905928,Cyber Security Awareness Survey,1905966,"1905955",customformelement,special,"","",createdby,"",Udfyldt af,DA
ipw,form1905928,1905928,Cyber Security Awareness Survey,1905971,"1905955",customformelement,field,relation,"","",form1905946,Vurdering på baggrund af besvarelsen,DA
ipw,form1905928,1905928,Cyber Security Awareness Survey,1905976,"",customform,block,"",layout_fieldset,"","",Spørgsmål,DA
ipw,form1905928,1905928,Cyber Security Awareness Survey,1905981,"1905976",customformelement,field,radiobutton,"","","","Er du bekendt med, at have modtaget en phishing mail?",DA
ipw,form1905928,1905928,Cyber Security Awareness Survey,1905986,"1905976",customformelement,field,radiobutton,"","","",Hvordan håndterede du mailen?,DA
ipw,form1905928,1905928,Cyber Security Awareness Survey,1905993,"1905976",customformelement,field,text,"","","",Uddyb,DA
ipw,form1905928,1905928,Cyber Security Awareness Survey,1906006,"1905976",customformelement,field,string,"","","","Hvis du mener at flere at svarene passer, så vælg evt. andet og uddyb. Ellers vælg det svar, du føler mest om.",DA
ipw,form1905928,1905928,Cyber Security Awareness Survey,1906012,"1905976",customformelement,field,radiobutton,"","","","Hvordan sikrer man sig, at der er tale om en valid afsender på en e-mail?",DA
ipw,form1905928,1905928,Cyber Security Awareness Survey,1906017,"1905976",customformelement,field,text,"","","",Uddyb,DA
ipw,form1905928,1905928,Cyber Security Awareness Survey,1906025,"1905976",customformelement,field,radiobutton,"","","",Hvad er vigtigst i forhold til ens kodeord?,DA
ipw,form1905928,1905928,Cyber Security Awareness Survey,1906030,"1905976",customformelement,field,text,"","","",Uddyb,DA
ipw,form1905928,1905928,Cyber Security Awareness Survey,1906038,"1905976",customformelement,field,radiobutton,"","","","Du modtager et opkald fra banken, vedr. skiftet fra NemID til MitID, som skete her 1. oktober. De beder dig verificere dine informationer, for at kunne skifte dig over.",DA
ipw,form1905928,1905928,Cyber Security Awareness Survey,1906051,"1905976",customformelement,field,radiobutton,"","","","En kunde har sendt en e-mail med et excel-ark, hvori der er indskrevet navne og CPR-nr. på deres medarbejdere. Hvad gør du?",DA
ipw,form1905928,1905928,Cyber Security Awareness Survey,1906043,"1905976",customformelement,field,text,"","","",Uddyb,DA
ipw,form1905928,1905928,Cyber Security Awareness Survey,1906056,"1905976",customformelement,field,text,"","","",Uddyb,DA
ipw,form1905928,1905928,Cyber Security Awareness Survey,1906064,"",customform,block,"",layout_fieldset,"","",Behandling,DA
ipw,form1905928,1905928,Cyber Security Awareness Survey,1906069,"1906064",customformelement,special,"","",responsible,"",Ansvarlig behandler,DA
ipw,form1905928,1905928,Cyber Security Awareness Survey,1906074,"1906064",customformelement,field,userrelation,"","","",Skift ansvarlig behandler,DA
ipw,form1905928,1905928,Cyber Security Awareness Survey,1906079,"1906064",customformelement,field,date,"","","",Dato for indledende behandling,DA
ipw,form1905928,1905928,Cyber Security Awareness Survey,1906084,"1906064",customformelement,field,date,"","","",Dato for opfølgning,DA
ipw,form1905928,1905928,Cyber Security Awareness Survey,1906090,"1906064",customformelement,field,url,"","","",Link til phishing kampagne,DA
ipw,form1905928,1905928,Cyber Security Awareness Survey,1906095,"1906064",customformelement,field,text,"","","",Bemærkninger,DA
ipw,form1905928,1905928,Cyber Security Awareness Survey,1906100,"1906064",customformelement,field,radiobutton,"","","",Videre forløb,DA
ipw,form1905928,1905928,Cyber Security Awareness Survey,1906105,"1906064",customformelement,field,url,"","","",Link til materiale,DA
ipw,form1905928,1905928,Cyber Security Awareness Survey,1906110,"1906064",customformelement,field,text,"","","",Uddybning,DA
ipw,form1905928,1905928,Cyber Security Awareness Survey,1906120,"1906064",customformelement,field,relation,"","",form1905946,Overordnet vurdering,DA
ipw,form1905928,1905928,Cyber Security Awareness Survey,1906126,"1906064",customformelement,field,confirmcheckbox,"","","",Bekræftelse for færdigbehandling,DA
ipw,form1887113,1887113,decimaltester,1913197,"",customform,field,decimal,"","","",Audit inspection score,DA
ipw,form1329139,1329139,Leverancer,1913429,"1860481",customformelement,field,date,"","","",Leverance udsat til (parkeret),DA
ipw,form1918204,1918204,Indberetning,1918205,"",customform,field,radiobutton,"","","",Type,DA
ipw,form1918204,1918204,Indberetning,1918206,"",customform,field,date,"","","",Observeret,DA
ipw,form1918204,1918204,Indberetning,1918207,"",customform,field,combo,"","","",Lokation,DA
ipw,form1918204,1918204,Indberetning,1918209,"",customform,field,checkbox,"","","",F1 kategori,DA
ipw,form1918204,1918204,Indberetning,1918211,"",customform,field,checkbox,"","","",F2 kategori,DA
ipw,form1918234,1918234,Rundering,1919435,"",customform,special,"","",layout_buttonupload,"",Upload filer,DA
ipw,form1918234,1918234,Rundering,1919436,"",customform,field,attachfile,"","","",Fil fra PC (single),DA
ipw,form1918234,1918234,Rundering,1919437,"",customform,field,attachfile,"","","",Fil fra PC (multi),DA
ipw,form1918234,1918234,Rundering,1919438,"",customform,field,imagethumbattach,"","","",Billede fra PC,DA
ipw,form1918234,1918234,Rundering,1919439,"",customform,field,imagethumbattach,"","","",Billede,DA
ipw,form1918234,1918234,Rundering,1919440,"",customform,special,"","",layout_linebreak,"",Blanko,DA
ipw,form1918234,1918234,Rundering,1919441,"",customform,special,"","",layout_linebreak,"",Blanko,DA
ipw,form1918234,1918234,Rundering,1919442,"",customform,special,"","",layout_linebreak,"",Blanko,DA
ipw,form1918234,1918234,Rundering,1919443,"",customform,special,"","",layout_linebreak,"",Blanko,DA
ipw,form1886010,1886010,Servicebesøg,1921146,"",customform,field,confirmcheckbox,"","","",Udført,DA
ipw,form1886010,1886010,Servicebesøg,1923367,"",customform,field,confirmcheckbox,"","","",Ikke relevant,DA
ipw,form1927875,1927875,Azure - Udløb af client secret,1927876,"2592044",customformelement,field,relation,"","",company,Kunde,DA
ipw,form1927875,1927875,Azure - Udløb af client secret,1927878,"2592044",customformelement,field,date,"","","",Client secret oprettet,DA
ipw,form1927875,1927875,Azure - Udløb af client secret,1927880,"2592044",customformelement,field,relation,"","",ipwinstallation,Site,DA
ipw,form1927875,1927875,Azure - Udløb af client secret,1927881,"2592044",customformelement,field,text,"","","",Bemærkning,DA
